question,answer,context,id,task,direction,size
which album by the magnetic fields reached higher than 100 on the billboard chart?,Distortion|Love at the Bottom of the Sea,csv/203-csv/77.csv,nt-2502,,,
croatia and thailand each won how many medals?,3,csv/203-csv/739.csv,nt-2503,,,
what is the total number of drivers that are from japan?,2,csv/203-csv/780.csv,nt-2504,,,
what were the most points scored by the losing team?,1,csv/203-csv/164.csv,nt-2505,,,
in what two seasons were there no goals scored?,05/06|10/11,csv/203-csv/789.csv,nt-2506,,,
"in the 1974-75 golden seals hockey season, how many draft picks were canadian?",6,csv/204-csv/385.csv,nt-2507,,,
"other than the s3300, name one that has a 2.7 inch screen.",S30,csv/204-csv/878.csv,nt-2508,,,
how many songs total are listed?,47,csv/204-csv/697.csv,nt-2509,,,
who was the next highest scorer after max twigg?,D'Arcy Russell,csv/203-csv/854.csv,nt-2510,,,
what were the total number of songs released in january?,5,csv/204-csv/333.csv,nt-2511,,,
which country was in the top of the 11 rank group?,Chile (CHI),csv/203-csv/113.csv,nt-2512,,,
how many lifts are of the detach quad type?,5,csv/204-csv/907.csv,nt-2513,,,
name the only candidate that was first elected in 1811.,William McCoy,csv/204-csv/109.csv,nt-2514,,,
what is the name of the first competition listed?,Inter-Cities Fairs Cup,csv/204-csv/885.csv,nt-2515,,,
which minister resident had the shortest appointment?,Henry C. Hall,csv/203-csv/778.csv,nt-2516,,,
how many sensors have a crop area of less than 1.0?,8,csv/203-csv/356.csv,nt-2517,,,
did robert petty serve before josiah reeve?,No,csv/203-csv/321.csv,nt-2518,,,
who scored the least?,Wicklow,csv/204-csv/716.csv,nt-2519,,,
which race had the only german team win?,Race of Germany,csv/204-csv/137.csv,nt-2520,,,
what were the number of competitions held in 2003?,2,csv/203-csv/646.csv,nt-2521,,,
what was the only race won by the jockey charles wood?,Chesterfield Stakes,csv/203-csv/584.csv,nt-2522,,,
which club entered competition the same year as eltham football club?,Greensborough Football Club,csv/204-csv/959.csv,nt-2523,,,
what club is after the sevilla fc?,Rayo Vallecano,csv/204-csv/256.csv,nt-2524,,,
what nation did the competitor represent?,Jamaica,csv/204-csv/813.csv,nt-2525,,,
which city has the same number of barangays as teresa?,Pililla,csv/204-csv/987.csv,nt-2526,,,
what is the number of national parks that have a landmass of under 50 square km?,23,csv/204-csv/143.csv,nt-2527,,,
what was the last state to be formed?,Upper Schönburg,csv/203-csv/190.csv,nt-2528,,,
fort gratiot lighthouse and fort st. joseph are located in what city?,Port Huron,csv/204-csv/558.csv,nt-2529,,,
what is the total number of plants in algeria?,6,csv/204-csv/789.csv,nt-2530,,,
the least number of points belongs to whom?,Alec Statham,csv/203-csv/439.csv,nt-2531,,,
what team were justin wilson and alex tagliani on?,RSPORTS,csv/203-csv/761.csv,nt-2532,,,
how many cities have populations greater than arquata scrivia?,8,csv/203-csv/413.csv,nt-2533,,,
which county had the same number of points as latvia?,Italy,csv/204-csv/954.csv,nt-2534,,,
what was the point difference of the october 10th game?,3,csv/204-csv/180.csv,nt-2535,,,
what is the last year the west panthers had in qld cup?,2003,csv/204-csv/661.csv,nt-2536,,,
which california city has a higher percentage of korean-americans?,Cerritos,csv/204-csv/190.csv,nt-2537,,,
what country's 200 m was the quickest?,Jamaica,csv/203-csv/102.csv,nt-2538,,,
what song received the most points?,Somewhere In Europe,csv/203-csv/695.csv,nt-2539,,,
"which religious denomination had a higher percentage in 1900, jewish or roman catholic?",Roman Catholic,csv/203-csv/857.csv,nt-2540,,,
in week 3 the winning couple in guest bedroom 2 was kyal and kara but the chumps were,Brad and Dale,csv/204-csv/269.csv,nt-2541,,,
which model is above 6 texan,North American T-28 Trojan,csv/204-csv/710.csv,nt-2542,,,
what is the name of the first competiton on this chart?,Asian Junior Championships,csv/203-csv/781.csv,nt-2543,,,
"is the number of freshmen (fr.) greater than, equal to, or less than the number of juniors (jr.)?",greater,csv/204-csv/105.csv,nt-2544,,,
which part was published latest?,Part 12,csv/203-csv/679.csv,nt-2545,,,
how many goals did the scotland national team score during the 1950 british home championship?,9,csv/203-csv/590.csv,nt-2546,,,
which nation has won the most silver medals in the biathlon at the winter paralympics?,Russia,csv/204-csv/761.csv,nt-2547,,,
where did steven smith go to college?,United States International University,csv/204-csv/263.csv,nt-2548,,,
what was the name of the only player with the position listed as s?,Eric Fraser,csv/203-csv/291.csv,nt-2549,,,
how many races were won by mark skaife?,5,csv/203-csv/271.csv,nt-2550,,,
which country has the highest 2017 gdp?,Indonesia,csv/203-csv/530.csv,nt-2551,,,
"what tournament has 5-5 as it's ""w-l"" record?",French Open,csv/204-csv/153.csv,nt-2552,,,
in what year were germans and slovaks the smallest two percentages?,2002,csv/203-csv/163.csv,nt-2553,,,
"which track was longer in length,""turn me up"" or ""make me feel""?",Turn Me Up,csv/203-csv/771.csv,nt-2554,,,
how many times did brazil play west germany during the 1982 season?,1,csv/204-csv/814.csv,nt-2555,,,
which year saw the greatest final point total in the women's tournament finals?,2006,csv/203-csv/15.csv,nt-2556,,,
how many total albums did this group have under capitol records?,2,csv/204-csv/928.csv,nt-2557,,,
"was the song ""healing"" or the song ""boys and girls"" with trax?",Healing,csv/204-csv/243.csv,nt-2558,,,
how many times did a game result in a loss?,9,csv/204-csv/523.csv,nt-2559,,,
how many delegates are under the ways and means committee and represented washington county?,1,csv/203-csv/247.csv,nt-2560,,,
how many times did the team loss and scored less than 10 points?,1,csv/203-csv/598.csv,nt-2561,,,
which dukedom did not have red in the coat of arms?,Duke of Abrantes,csv/203-csv/172.csv,nt-2562,,,
"which model weighs the most, according to the table?",model 03 (China Copy),csv/204-csv/451.csv,nt-2563,,,
how many songs end before 2 minutes?,2,csv/203-csv/267.csv,nt-2564,,,
what is the number of years with a quantity of 10?,5,csv/204-csv/737.csv,nt-2565,,,
the overall points scored for all games by bedford total?,156,csv/203-csv/331.csv,nt-2566,,,
how many types of plug are europlug compatible?,14,csv/204-csv/794.csv,nt-2567,,,
"after their first place win in 2009, how did poland place the next year at the speedway junior world championship?",3rd place,csv/203-csv/390.csv,nt-2568,,,
what is the combined total depth of the three deepest lakes?,970,csv/203-csv/302.csv,nt-2569,,,
what was the difference in the score in the 1976 game?,7,csv/203-csv/636.csv,nt-2570,,,
how many champions are listend in the north?,9,csv/204-csv/1.csv,nt-2571,,,
name one year that only had 6000 in attendance at lotusphere.,2002,csv/203-csv/794.csv,nt-2572,,,
how long was thomas stouch coach?,5 years,csv/203-csv/577.csv,nt-2573,,,
how long is the longest dong on prophets vs. profits?,I Remember,csv/203-csv/37.csv,nt-2574,,,
who won more total medals? japan or china?,China,csv/203-csv/576.csv,nt-2575,,,
what was the number of events she took place in?,22,csv/204-csv/298.csv,nt-2576,,,
what was jimmie johnson's winnings?,"$251,736",csv/203-csv/529.csv,nt-2577,,,
was the nickname of four corners the kangaroos or the redlegs?,Redlegs,csv/204-csv/198.csv,nt-2578,,,
how long was the axwell remix version?,7:24,csv/203-csv/289.csv,nt-2579,,,
l'inganno innocente premiered in 1701. what was the previous title released?,Diomede punito da Alcide,csv/204-csv/104.csv,nt-2580,,,
name the competition that occured directly after the european cup in 1985-86.,UEFA Cup,csv/204-csv/885.csv,nt-2581,,,
what was the last title that sid marcus directed?,Mesa Trouble,csv/201-csv/39.csv,nt-2582,,,
what was the total number of games played in the 1932 season?,8,csv/203-csv/814.csv,nt-2583,,,
there are no landline prefixes for what 4 companies?,Mobitel|Excell|Metfone|qb,csv/203-csv/202.csv,nt-2584,,,
how many tons does the te-class displace?,"1,400 tons",csv/203-csv/764.csv,nt-2585,,,
how many times was ed sheeran listed as the performer?,7,csv/204-csv/333.csv,nt-2586,,,
what name is just before thea lafond on the list?,Vivien Baglyos,csv/204-csv/741.csv,nt-2587,,,
how many artists scored more than 30 points?,4,csv/204-csv/915.csv,nt-2588,,,
how many total years did sun hao reign?,16,csv/203-csv/347.csv,nt-2589,,,
the #11 tram has the same design elements as...,Plymouth and Blackburn tramcars,csv/203-csv/717.csv,nt-2590,,,
what is was the difference in score in the december 19th win?,3,csv/204-csv/388.csv,nt-2591,,,
what is the component before usb?,Display,csv/204-csv/451.csv,nt-2592,,,
"how many series awarded at least $500,000 in prize money?",3,csv/204-csv/634.csv,nt-2593,,,
which nations won only 1 gold medal?,Peru|Ecuador,csv/204-csv/771.csv,nt-2594,,,
what number of floors does the leveque tower have?,47,csv/203-csv/837.csv,nt-2595,,,
how many passengers are going to or coming from spain?,"217,548",csv/203-csv/340.csv,nt-2596,,,
how long did this person throw the javelin in the commonwealth games?,58.27 m,csv/204-csv/813.csv,nt-2597,,,
how many players hometowns are outside of california?,5,csv/204-csv/105.csv,nt-2598,,,
was roy williams picked before or after ryan sims,after,csv/203-csv/417.csv,nt-2599,,,
how many times were the 110 m hurdles recorded in the notes?,7,csv/203-csv/192.csv,nt-2600,,,
what year was natalia oriero's first tv role?,1994,csv/204-csv/871.csv,nt-2601,,,
what driver placed before ale figge?,Katherine Legge,csv/203-csv/761.csv,nt-2602,,,
how many games had no points scored?,3,csv/204-csv/267.csv,nt-2603,,,
how many more titles did team maccabi tel aviv win than every other team combined?,2,csv/204-csv/129.csv,nt-2604,,,
which of the languages mentioned was used in the most films?,Malayalam,csv/204-csv/546.csv,nt-2605,,,
where was it held the year before it was in the dominican republic?,Canada,csv/204-csv/515.csv,nt-2606,,,
how many songs from this album were produced by rick long?,2,csv/203-csv/37.csv,nt-2607,,,
"chesterfield is listed with a score of 1-0, but what team is listed with a score of 2-2?",Leicester City,csv/203-csv/184.csv,nt-2608,,,
who is the first winner in 2004?,Carrickshock,csv/204-csv/777.csv,nt-2609,,,
name one building that is at least 600 feet tall.,First Canadian Place,csv/203-csv/777.csv,nt-2610,,,
which men's winner had the greatest time?,Savio d'Souza (IND),csv/204-csv/31.csv,nt-2611,,,
what poll source had the largest sample size?,Quinnipiac,csv/204-csv/481.csv,nt-2612,,,
"which single was released after ""song i hate""?",Summer of the Strange,csv/203-csv/751.csv,nt-2613,,,
who was the opponent in the game before the game against plymouth albion on october 3rd?,Bristol,csv/204-csv/746.csv,nt-2614,,,
what was the soviet ship that did not sink on 11 may 1944?,Shtorm,csv/203-csv/148.csv,nt-2615,,,
how many were scrapped at immingham rft before the year 2002?,0,csv/203-csv/706.csv,nt-2616,,,
what year comes after 1995?,1998,csv/204-csv/244.csv,nt-2617,,,
"how many did ""wrong place"" have in us rap?",48,csv/204-csv/56.csv,nt-2618,,,
"which total is higher, the europa league total or the league total?",League,csv/204-csv/784.csv,nt-2619,,,
list the schools that came in last place in the cws best finish.,Clemson|Colorado State|Connecticut,csv/203-csv/412.csv,nt-2620,,,
who was the last competitor to actually finish both runs?,Martina Dubovska,csv/204-csv/963.csv,nt-2621,,,
what is the number of players with an even number as a score ?,3,csv/204-csv/355.csv,nt-2622,,,
jan schulz is ranked immediately below which player?,Karel Hromádka,csv/203-csv/507.csv,nt-2623,,,
what is the record number of goals scored in one game by tom keetley?,6,csv/204-csv/27.csv,nt-2624,,,
what is the number of times swecon has been held in stockholm?,7,csv/203-csv/866.csv,nt-2625,,,
which college was the most attended by players?,Ohio State,csv/203-csv/805.csv,nt-2626,,,
how many consecutive away games did manchester united fc play in november of 1921?,2,csv/204-csv/467.csv,nt-2627,,,
how many peaks are taller than 2500 meters?,33,csv/204-csv/84.csv,nt-2628,,,
what director has credit for directing the most films?,Dasari Narayana Rao,csv/203-csv/393.csv,nt-2629,,,
how many of these religious groups have a literacy rate of above 60%?,5,csv/203-csv/90.csv,nt-2630,,,
how many games did the team win while not at home?,2,csv/204-csv/38.csv,nt-2631,,,
how many representatives were from conservative party?,3,csv/203-csv/345.csv,nt-2632,,,
which runner ran the most?,Silvia Sperber (FRG),csv/204-csv/296.csv,nt-2633,,,
"what is the average high temperature for fayetteville, arkansas in june?",83.5,csv/200-csv/48.csv,nt-2634,,,
which was the only team with less than 20 wins?,Penn State,csv/203-csv/412.csv,nt-2635,,,
what albume peaked higher on the us charts can-i-bus or 2000 b.c.?,Can-I-Bus,csv/203-csv/137.csv,nt-2636,,,
which year is there a larger amount of students receiving a 4 than a 3?,2013,csv/203-csv/638.csv,nt-2637,,,
how many times did mocho cota lose to chamaco valaguez?,1,csv/204-csv/373.csv,nt-2638,,,
how many places have no zip code listed?,18,csv/204-csv/356.csv,nt-2639,,,
who was the first team that the badgers faced this season?,Union,csv/204-csv/615.csv,nt-2640,,,
what race is immediately after the pennsylvania 200?,Toyota ARCA 150,csv/204-csv/630.csv,nt-2641,,,
what are the number of times bangalore is listed as the destination?,5,csv/204-csv/78.csv,nt-2642,,,
what is the last discipline listed on this chart?,100m sprint,csv/204-csv/345.csv,nt-2643,,,
which name is listed after alan smith?,Jack Rowley,csv/203-csv/753.csv,nt-2644,,,
what is the total area of edinburg?,120.11,csv/203-csv/74.csv,nt-2645,,,
on which did date their game have the least people in attendance?,30 September 1992,csv/204-csv/691.csv,nt-2646,,,
how many losses from 1984 to 1988,414,csv/204-csv/319.csv,nt-2647,,,
what is the last tallest building in canada to have the word court in its building name?,Commerce Court West,csv/203-csv/777.csv,nt-2648,,,
how many times have the lions played in the playoffs?,1,csv/203-csv/462.csv,nt-2649,,,
how many countries had a time lower than 39:00:00?,2,csv/204-csv/81.csv,nt-2650,,,
who was the first person to hold this office?,William McCreery,csv/203-csv/705.csv,nt-2651,,,
which team has the most wins?,Liverpool,csv/204-csv/448.csv,nt-2652,,,
how many bronze medals did el salvador win?,2,csv/204-csv/785.csv,nt-2653,,,
was clara the winner in 2012 or 2007?,2012,csv/204-csv/777.csv,nt-2654,,,
how many opponents played in their own country?,1,csv/204-csv/562.csv,nt-2655,,,
name a city whose population was no more than 400 in 2011.,Rockglen,csv/204-csv/43.csv,nt-2656,,,
what is the total of winners?,10,csv/204-csv/520.csv,nt-2657,,,
what was the previous ship to sibir?,Arktika,csv/203-csv/193.csv,nt-2658,,,
name a country that had 4 consecutive runs under 1:19.,Switzerland,csv/204-csv/397.csv,nt-2659,,,
how many nations have a total of 1 medal won?,9,csv/204-csv/311.csv,nt-2660,,,
how long was huang le's longest jump in 2002?,7.91 m (w),csv/204-csv/706.csv,nt-2661,,,
which race was last in 2008,International GT Open,csv/204-csv/283.csv,nt-2662,,,
